CMDLINE python nmf.py 0
MEM 1.660156 1676858201.7092
MEM 19.785156 1676858201.8241
MEM 34.109375 1676858201.9334
MEM 42.296875 1676858202.0420
MEM 49.648438 1676858202.1501
MEM 57.167969 1676858202.2588
MEM 67.757812 1676858202.3681
MEM 76.488281 1676858202.4767
MEM 86.003906 1676858202.5862
MEM 96.972656 1676858202.6961
MEM 108.445312 1676858202.8072
MEM 114.726562 1676858202.9162
MEM 125.375000 1676858203.0260
MEM 134.425781 1676858203.1354
MEM 144.863281 1676858203.2441
MEM 145.050781 1676858203.3514
MEM 145.050781 1676858203.4616
MEM 145.050781 1676858203.5862
MEM 145.050781 1676858203.6964
MEM 145.050781 1676858203.8045
MEM 145.050781 1676858203.9130
MEM 145.050781 1676858204.0253
MEM 145.050781 1676858204.1336
MEM 145.050781 1676858204.2432
MEM 145.050781 1676858204.3524
MEM 145.050781 1676858204.4627
MEM 145.050781 1676858204.5740
MEM 145.050781 1676858204.6850
MEM 145.050781 1676858204.7953
MEM 145.050781 1676858204.9066
MEM 145.050781 1676858205.0138
MEM 145.050781 1676858205.1236
MEM 145.050781 1676858205.2341
MEM 145.050781 1676858205.3454
MEM 145.050781 1676858205.4547
MEM 145.050781 1676858205.5655
MEM 146.128906 1676858205.7354
MEM 147.691406 1676858205.8846
MEM 150.570312 1676858205.9914
MEM 154.230469 1676858206.1287
MEM 156.500000 1676858206.2676
MEM 160.832031 1676858206.4060
MEM 164.582031 1676858206.5554
MEM 168.398438 1676858206.6922
MEM 172.039062 1676858206.8094
MEM 175.039062 1676858206.9249
MEM 177.316406 1676858207.0392
MEM 181.417969 1676858207.1806
MEM 185.417969 1676858207.3260
MEM 189.492188 1676858207.4744
MEM 192.558594 1676858207.5817
MEM 196.312500 1676858207.7041
MEM 200.425781 1676858207.8490
MEM 202.503906 1676858207.9566
MEM 205.273438 1676858208.0745
MEM 209.589844 1676858208.2204
MEM 212.921875 1676858208.3318
MEM 216.675781 1676858208.4548
MEM 220.738281 1676858208.5812
MEM 224.820312 1676858208.7161
MEM 227.382812 1676858208.8320
MEM 230.136719 1676858208.9528
MEM 234.027344 1676858209.0934
MEM 237.792969 1676858209.2202
MEM 242.414062 1676858209.4080
MEM 245.667969 1676858209.5194
MEM 249.183594 1676858209.6659
MEM 252.691406 1676858209.8004
MEM 256.695312 1676858209.9414
MEM 259.441406 1676858210.0748
MEM 263.453125 1676858210.2333
MEM 266.457031 1676858210.3818
MEM 269.464844 1676858210.4927
MEM 273.218750 1676858210.6282
MEM 275.722656 1676858210.7637
MEM 278.488281 1676858210.8791
MEM 281.742188 1676858210.9880
MEM 284.250000 1676858211.0954
MEM 286.503906 1676858211.2047
MEM 289.824219 1676858211.3162
MEM 293.328125 1676858211.4602
MEM 296.894531 1676858211.5826
MEM 298.906250 1676858211.7030
MEM 302.417969 1676858211.8337
MEM 305.695312 1676858211.9727
MEM 308.976562 1676858212.1019
MEM 311.042969 1676858212.2103
MEM 314.554688 1676858212.3201
MEM 317.617188 1676858212.4400
MEM 319.621094 1676858212.5559
MEM 323.203125 1676858212.6805
MEM 325.953125 1676858212.7944
MEM 329.730469 1676858212.9420
MEM 331.769531 1676858213.0544
MEM 335.605469 1676858213.1960
MEM 338.859375 1676858213.3139
MEM 341.925781 1676858213.4473
MEM 344.742188 1676858213.5602
MEM 347.250000 1676858213.6942
MEM 351.003906 1676858213.8171
MEM 354.253906 1676858213.9447
MEM 357.757812 1676858214.0863
MEM 360.011719 1676858214.1956
MEM 363.035156 1676858214.3283
MEM 366.289062 1676858214.4434
MEM 369.660156 1676858214.5709
MEM 372.292969 1676858214.6777
MEM 375.304688 1676858214.7896
MEM 377.812500 1676858214.8973
MEM 381.566406 1676858215.0311
MEM 385.566406 1676858215.1998
MEM 389.070312 1676858215.3129
MEM 391.832031 1676858215.4396
MEM 394.863281 1676858215.5603
MEM 397.894531 1676858215.6950
MEM 401.714844 1676858215.8302
MEM 405.511719 1676858215.9884
MEM 410.085938 1676858216.1591
MEM 413.714844 1676858216.2985
MEM 417.718750 1676858216.4565
MEM 421.476562 1676858216.5879
MEM 423.503906 1676858216.7073
MEM 426.855469 1676858216.8351
MEM 429.859375 1676858216.9510
MEM 433.675781 1676858217.0890
MEM 436.675781 1676858217.2164
MEM 439.996094 1676858217.3448
MEM 443.636719 1676858217.4638
MEM 445.949219 1676858217.5751
MEM 449.703125 1676858217.6999
MEM 452.203125 1676858217.8119
MEM 454.957031 1676858217.9307
MEM 458.214844 1676858218.0547
MEM 461.218750 1676858218.1650
MEM 464.214844 1676858218.2980
MEM 467.972656 1676858218.4475
MEM 470.742188 1676858218.5519
MEM 473.250000 1676858218.6582
MEM 476.503906 1676858218.8128
MEM 480.253906 1676858218.9453
MEM 482.757812 1676858219.0718
MEM 486.031250 1676858219.1769
MEM 488.605469 1676858219.2963
MEM 492.390625 1676858219.4202
MEM 494.640625 1676858219.5427
MEM 498.707031 1676858219.6977
MEM 502.710938 1676858219.8568
MEM 506.781250 1676858219.9903
MEM 510.785156 1676858220.1639
MEM 514.820312 1676858220.3119
MEM 517.847656 1676858220.4307
MEM 521.179688 1676858220.5757
MEM 524.683594 1676858220.6903
MEM 527.242188 1676858220.8122
MEM 531.062500 1676858220.9592
MEM 534.332031 1676858221.0685
MEM 536.839844 1676858221.1945
MEM 540.890625 1676858221.3506
MEM 544.972656 1676858221.5086
MEM 548.222656 1676858221.6170
MEM 551.234375 1676858221.7404
MEM 555.238281 1676858221.8918
MEM 557.738281 1676858222.0092
MEM 560.992188 1676858222.1377
MEM 564.746094 1676858222.2557
MEM 567.257812 1676858222.3766
MEM 569.757812 1676858222.4959
MEM 573.011719 1676858222.6369
MEM 577.046875 1676858222.7905
MEM 581.113281 1676858222.9125
MEM 584.371094 1676858223.0504
MEM 587.875000 1676858223.1930
MEM 590.687500 1676858223.3043
MEM 593.191406 1676858223.4254
MEM 595.945312 1676858223.5378
MEM 599.468750 1676858223.6672
MEM 602.738281 1676858223.7912
MEM 605.257812 1676858223.9029
MEM 608.785156 1676858224.0374
MEM 611.605469 1676858224.1553
MEM 615.363281 1676858224.3004
MEM 619.429688 1676858224.4569
MEM 621.550781 1676858224.5688
MEM 624.996094 1676858224.6948
MEM 628.000000 1676858224.8222
MEM 632.289062 1676858224.9835
MEM 636.386719 1676858225.1280
MEM 639.640625 1676858225.2700
MEM 643.457031 1676858225.3951
MEM 646.277344 1676858225.5110
MEM 649.781250 1676858225.6560
MEM 653.277344 1676858225.7758
MEM 655.785156 1676858225.9113
MEM 659.789062 1676858226.0558
MEM 663.859375 1676858226.2304
MEM 667.363281 1676858226.3553
MEM 669.867188 1676858226.4817
MEM 673.117188 1676858226.6021
MEM 676.121094 1676858226.7356
MEM 679.914062 1676858226.8545
MEM 682.167969 1676858226.9707
MEM 685.933594 1676858227.0980
MEM 688.199219 1676858227.2129
MEM 692.234375 1676858227.3473
MEM 694.246094 1676858227.4558
MEM 697.312500 1676858227.5727
MEM 700.433594 1676858227.6913
MEM 703.066406 1676858227.8051
MEM 706.632812 1676858227.9492
MEM 709.640625 1676858228.0631
MEM 712.394531 1676858228.1902
MEM 716.457031 1676858228.3488
MEM 719.710938 1676858228.4677
MEM 722.968750 1676858228.6148
MEM 727.015625 1676858228.7560
MEM 730.101562 1676858228.8804
MEM 732.855469 1676858229.0061
MEM 736.417969 1676858229.1366
MEM 739.679688 1676858229.2670
MEM 743.496094 1676858229.4075
MEM 746.515625 1676858229.5148
MEM 749.023438 1676858229.6350
MEM 752.023438 1676858229.7635
MEM 755.785156 1676858229.9030
MEM 759.539062 1676858230.0482
MEM 762.539062 1676858230.1706
MEM 766.292969 1676858230.3151
MEM 769.546875 1676858230.4500
MEM 773.820312 1676858230.6065
MEM 777.210938 1676858230.7214
MEM 914.429688 1676858230.8319
MEM 1224.117188 1676858230.9420
MEM 1042.238281 1676858231.0524
MEM 858.371094 1676858231.1638
MEM 965.234375 1676858231.2751
MEM 1487.394531 1676858231.3838
MEM 858.410156 1676858231.4934
MEM 858.417969 1676858231.6025
MEM 897.121094 1676858231.7123
MEM 894.320312 1676858231.8222
MEM 898.070312 1676858231.9342
MEM 898.128906 1676858232.0454
MEM 898.128906 1676858232.1548
MEM 898.128906 1676858232.2641
MEM 898.128906 1676858232.3753
MEM 898.128906 1676858232.4853
MEM 898.128906 1676858232.5950
MEM 898.128906 1676858232.7053
MEM 898.128906 1676858232.8156
MEM 898.128906 1676858232.9249
MEM 898.128906 1676858233.0342
MEM 898.128906 1676858233.1454
MEM 898.128906 1676858233.2555
MEM 898.128906 1676858233.3651
MEM 898.128906 1676858233.4753
MEM 898.128906 1676858233.5840
MEM 898.128906 1676858233.6919
MEM 898.128906 1676858233.8016
MEM 899.394531 1676858233.9111
MEM 903.863281 1676858234.0184
MEM 1120.656250 1676858234.1299
MEM 989.792969 1676858234.2400
MEM 909.488281 1676858234.3501
MEM 907.296875 1676858234.4611
MEM 982.753906 1676858234.5698
MEM 1035.300781 1676858234.6811
MEM 1035.300781 1676858234.7904
MEM 1074.628906 1676858234.8984
MEM 1024.300781 1676858235.0102
MEM 909.800781 1676858235.1193
MEM 1081.296875 1676858235.2286
MEM 964.625000 1676858235.3392
MEM 1009.468750 1676858235.4492
MEM 1024.300781 1676858235.5617
MEM 1100.980469 1676858235.6715
MEM 1155.750000 1676858235.7814
MEM 907.296875 1676858235.8917
MEM 909.800781 1676858236.0017
MEM 907.296875 1676858236.1113
MEM 921.351562 1676858236.2213
MEM 1070.859375 1676858236.3322
MEM 1144.898438 1676858236.4436
MEM 1035.300781 1676858236.5532
MEM 907.296875 1676858236.6639
MEM 925.984375 1676858236.7746
MEM 1035.300781 1676858236.8854
MEM 1035.300781 1676858236.9952
MEM 1066.308594 1676858237.1034
MEM 1035.300781 1676858237.2158
MEM 907.296875 1676858237.3251
MEM 907.296875 1676858237.4337
MEM 934.304688 1676858237.5449
MEM 1024.300781 1676858237.6562
MEM 1035.300781 1676858237.7649
MEM 1074.300781 1676858237.8749
MEM 1133.949219 1676858237.9832
MEM 1043.296875 1676858238.0937
MEM 1087.281250 1676858238.2042
MEM 1035.300781 1676858238.3157
MEM 1035.300781 1676858238.4254
MEM 1052.050781 1676858238.5340
MEM 1115.203125 1676858238.6437
MEM 944.609375 1676858238.7541
MEM 909.800781 1676858238.8640
MEM 907.296875 1676858238.9732
MEM 975.128906 1676858239.0831
MEM 907.296875 1676858239.1934
MEM 1063.265625 1676858239.3034
MEM 1533.812500 1676858239.4158
MEM 1632.582031 1676858239.5223
MEM 1767.386719 1676858239.6302
MEM 912.003906 1676858239.7745
MEM 912.007812 1676858239.8902
MEM 912.007812 1676858239.9984
MEM 912.007812 1676858240.1076
MEM 912.007812 1676858240.2138
MEM 898.214844 1676858240.3246
MEM 188.304688 1676858240.4340
